short_id,short_headline,short_view_count,url,time_record
wSJfuIU1oo4,"['the', 'strangest', 'planes']",99000,/shorts/wSJfuIU1oo4,2024-03-13 23:04:58.067234
cCjhxfFg0GA,"['she', 'showed', 'no', 'mercy', 'to', 'her', 'bullies', '🥶', '#anime', '#animememes', '#animeedits', '#shorts']",1500000,/shorts/cCjhxfFg0GA,2024-03-13 23:04:58.067234
t2YjWernRYk,"[""yamada's"", 'confession', 'to', 'akane', '😍', 'it', 'was', 'sooo', 'smooth', '😍', 'my', 'love', 'story', 'with', 'yamada-kun', 'lvl', '999']",974000,/shorts/t2YjWernRYk,2024-03-13 23:04:58.067234
7Wvs7PqfBmQ,"['i', 'think', ""she's"", 'really', 'fall', 'in', 'love', 'with', 'him', '#anime', '#animeedit', '#animeamv', '#animelover', '#romantic']",342000,/shorts/7Wvs7PqfBmQ,2024-03-13 23:04:58.067234
rr-nSAd4jLA,"['this', 'is', 'how', 'a', 'love', 'story', 'begins', '#anime', '#shorts', '#animeedits', '#animememes']",410000,/shorts/rr-nSAd4jLA,2024-03-13 23:04:58.067234
dI_ioCQgFp4,"['like', 'mother', 'like', 'son', '#theapothecarydiaries', '#anime']",378000,/shorts/dI_ioCQgFp4,2024-03-13 23:04:58.067234
B9rYVi41jGU,"['princess', 'play', 'date!', '😊✨', '#animation', '#anime']",1500000,/shorts/B9rYVi41jGU,2024-03-13 23:04:58.067234
U6RMGTZ5DkM,"['hansen', 'vendi', 'agus']",2700000,/shorts/U6RMGTZ5DkM,2024-03-13 23:04:58.067234
FDgrMK74t-4,"['this', 'anime', 'just', 'broke', 'a', 'world', 'record???']",1200000,/shorts/FDgrMK74t-4,2024-03-13 23:04:58.067234
KEEx05M77uc,"['poisonous', 'love❤️', 'graduation', 'album', 'maomao', 'x', 'jinshi', '|', '#apothecarydiaries', '', 'の卒業アルバム', '#genshin', '#shenhe', '#if']",1900000,/shorts/KEEx05M77uc,2024-03-13 23:04:58.067234
a188AKtp8CQ,"[""mc's"", 'noona', 'is', 'the', 'best🥰😥#manhwa', '#manhua', '#manga', '#mmv', '#manhwaedit', '#manhwareccomendation', '#webtoon', '#fy']",1400000,/shorts/a188AKtp8CQ,2024-03-13 23:04:58.067234
o8Z5GKlVpE8,"['first', 'date', '#theapothecarydiaries', '', '#theapothecarydiariesedit', '#kusuriyanohitorigoto', '#amv', '#edit', '#fypシ']",599000,/shorts/o8Z5GKlVpE8,2024-03-13 23:04:58.067234
ASnPWpXWMWc,"['fern', 'is', 'so', 'realistic,', 'it', 'gets', 'annoying.', 'sometimes.', '|', '', 'frieren:', 'beyond', ""journey's"", 'end']",607000,/shorts/ASnPWpXWMWc,2024-03-13 23:04:58.067234
7nvC7mfjaYc,"['recipe', '2', 'ingredients', 'macaroons']",1200,/shorts/7nvC7mfjaYc,2024-03-13 23:04:58.067234
GY5xcqQpiys,"['i', 'am', 'shipping', 'for', 'them', 'so', 'hard', '😍', '-', 'yamada', 'taking', 'care', 'of', 'akane', '-', 'my', 'love', 'story', 'with', 'yamada-kun']",621000,/shorts/GY5xcqQpiys,2024-03-13 23:04:58.067234
WfXbQUOrCnw,"['pytorch', 'vs', 'tensorflow…', 'which', 'one', 'will', 'you', 'choose?', '#deeplearning', '#pytorch', '#tensorflow']",3800,/shorts/WfXbQUOrCnw,2024-03-13 23:04:58.067234
8hPDQWPE9FU,"['💥!let', 'there', 'be', 'caeos!💥', '#funny', '#bloopers', '#pov', '#shorts', '#youtubeshorts']",1100000,/shorts/8hPDQWPE9FU,2024-03-13 23:04:58.067234
aDeSlKVg2h8,"['if', 'you', 'read', 'this', 'comment', 'with', '🪐', '#oilpastel', '', '#artwork', '', '#psyche', '', '#rainbow', '', '#drawing']",568000,/shorts/aDeSlKVg2h8,2024-03-13 23:04:58.067234
OvDS-jDDkCo,"['i', 'want', 'to', 'delete', 'this', 'all', 'mahiru', 'got', 'jealous', '😝😝', 'kawaii', 'moments', 'of', 'anime', '😘😘']",1300000,/shorts/OvDS-jDDkCo,2024-03-13 23:04:58.067234
fkWN6JV5En0,"['this', 'buffed', 'wsp-9', 'milano', 'class', 'is', 'now', 'insane', 'on', 'warzone!', '😳', 'class', 'at', 'end!']",114000,/shorts/fkWN6JV5En0,2024-03-13 23:04:58.067234
XC4NeFejl_w,"['she', 'finally', 'found', 'the', 'truth', 'about', 'dietrich', 'death💔😰#newmanhwa#manhwa#webtoonrecommendation#viral#fypシ']",91000,/shorts/XC4NeFejl_w,2024-03-13 23:04:58.067234
7WVb0xw8KJI,"['teman', 'mengerjai', 'dia', 'pertama', 'kali', '😂', '#pendek', '#sandiwara', '#komedi', '#lelucon']",160000000,/shorts/7WVb0xw8KJI,2024-03-13 23:04:58.067234
OQt_EkR0vJw,"['do', 'you', 'love', 'helping', 'the', 'homeless', 'write', '✍️', '???', '|', 'inspirational', 'stories', '#shorts', '#youtubeshorts', '#family']",221000000,/shorts/OQt_EkR0vJw,2024-03-13 23:04:58.067234
7Wvs7PqfBmQ,"['i', 'think', ""she's"", 'really', 'fall', 'in', 'love', 'with', 'him', '#anime', '#animeedit', '#animeamv', '#animelover', '#romantic']",342000,/shorts/7Wvs7PqfBmQ,2024-03-13 23:04:58.067234
