video_id,video_title,view_count,channel_name,channel_id,channel_url,time_record,video_tag
Dd_uvpdhonc,Sahur Kalian!!!,497,ShinMei,UCahetHoMuR0j0EKLogexCIg,/@ShinMeii,2024-03-18 23:32:23.757362,[]
vZ96jD3jh1Q,Kenapa Eropa Pro LGBT banget? Padahal Dulu Paling Anti! Lupa Tragedi Masa Lalu? | LearningByGoogling,85102,Sepulang Sekolah,UCfQHaUbD0oEBH_FRYHE5qIg,/@SepulangSekolah,2024-03-18 23:32:23.757362,"['sepulang sekolah', 'koi', 'jui', 'SMA', 'pelajar', 'komedi', 'comedy', 'standup', 'web series', 'bogor', 'indonesia', 'belajar', 'learning by googling', 'learning by google', 'learning with google', 'koide', 'koide namizo', 'koiyocabe', 'koiyo cabe', 'koyocabe', 'koyo cabe', 'history', 'sejarah', 'budaya', 'culture', 'asia tenggara', 'south east asia', 'story telling', 'storytelling', 'penjelasan', 'eropa', 'pelangi', 'raindow', 'index rainbow', 'rainbows', 'index']"
8mEAAeDIH6w,The Apothecary diaries,36,tisuki_kun,UCkwCdZ9YWdzw7cQZMQ6i0zA,/@haruko_cha,2024-03-18 23:32:23.757362,[]
LwLHttdqGsc,Frieren: Beyond Journey's End - Episode 27 [English Sub],278602,Muse Asia,UCGbshtvS9t-8CW11W7TooQg,/@MuseAsia,2024-03-18 23:32:23.757362,[]
WRa-38EDrZA,Shangri-La Frontier: Pemburu Gim Ampas Menjajal Gim Dewa - Episode 23 [Takarir Indonesia],322352,Muse Indonesia,UCxxnxya_32jcKj4yN1_kD7A,/@MuseIndonesia,2024-03-18 23:32:23.757362,"['シャンフロ', '日高里菜', '千本木彩花', 'Fantasy', 'Drama', 'isekai', 'komedi', 'muse', 'anime', 'Streaming', 'DiRumahAja']"
UsJ7g988dSo,[HD] Hana ni Natte Lyrics 花になって Be a Flower - Apothecary Diaries 薬屋のひとりごと OP | 緑黄色社会,3162758,Yaku ,UCefFCPO9TXwNFwW2w2Ye07Q,/@Yaku,2024-03-18 23:32:23.757362,[]
oZYD4lWDA28,Belajar Stoikisme Dari Fern Di Frieren,6107,Cleansound Studio,UCkIg-8A_-r0OkMxTIYKcn4A,/@cleansound,2024-03-18 23:32:23.757362,"['cleansound', 'cleansound studio']"
1h1w876eIAo,MENDING AZKA KATOLIK SELAMANYA DARIPADA DEKET SAMA ONAD‼️- LOGIN - JAFAR - ONAD,863108,Deddy Corbuzier,UCYk4LJI0Pr6RBDWowMm-KUw,/@corbuzier,2024-03-18 23:32:23.757362,"['Login', 'Log in', 'Habib Jafar', 'Onad', 'Onadio Leonardo', 'Closethedoor', 'Login di closethedoor', 'Agama', 'Islam', 'Ramadhan', 'Lucu', 'Debat', 'Sahur', 'buka puasa', 'puasa', 'tarawih', 'Komedi', 'Comedy', 'Deddy Corbuzier', 'Corbuzier', 'Orang tua', 'religi', 'islam', 'kristen', 'muslim', 'gereja', 'anak', 'nada tarina', 'azka corbuzier', 'ibu', 'surga', 'neraka']"
D38u87PnMvc,Don’t PANIC! When you lost in Indonesia! 🇮🇩,591091,kelly,UCIgeYqubI5M8LoLCcZqwlpw,/@kellykorea,2024-03-18 23:32:23.757362,[]
oQr6EqPRbYc,"""but why am I the only one standing stranded on same ground ""? ||frienen himmel||",1115,SakuraStallker,UC7qm8iuscgLygHwA7trhLWw,/@SakuraStalker_,2024-03-18 23:32:23.757362,[]
21sLNeP7tVQ,Mari Nostalgia Bersamaku- Unboxing Artefak Anak 90an,9996,Megane Sensei,UC6Yoq_MyO8-nkrvCj7USqzw,/@MeganeSensei,2024-03-18 23:32:23.757362,"['Overlord', 'Detail Kecil', 'Megane Sensei', 'Unboxing Barang Aneh']"
k-Wk_hm2Aa4,"Kronologi lengkap, Kejanggalan & Teori2 menghilangnya KATE MIDDLETON. | #NERROR",269912,Nessie Judge,UC_SBt2BFBkExq_azj-P5lNA,/@NessieJudge,2024-03-18 23:32:23.757362,"['indonesian', 'vlog', 'vlogger', 'youtuber', 'nessie', 'judge', 'nessiejudge', 'nerror', 'teorikonspirasi', 'horror']"
YIkj2ell9IU,"Fantasy Medieval/Tavern Music - Relaxing Celtic Music, Deep Sleep Music",147352,The Soul of Wind,UCUZNK80DemBN3kyxusDLwrA,/@TheSoulofWindLabel,2024-03-18 23:32:23.757362,"['Fantasy bard tavern songs', 'fantasy bard tavern music', 'medieval music', 'Dungeons and Dragons', 'Dragon Age', 'Taverns of Azeroth', 'Kingdom Come: Deliverance', 'Dragon Age Origins', 'Relaxing Music', 'Fantasy', 'the soul of wind', 'Sleeping Music', 'Fantasy Sleep', 'BGM RPG', 'Celtic BGM', 'RPM Medival', 'RPG Music', 'RPG Playlist', 'Game RPG Music', 'DnD Calm Fantasy', 'Fantasy Game Music', 'RPG BGM', 'celtic music', 'guitar game', 'Folk Music', 'Celtic Folk', 'Guitar Music', 'RPG Guitar Game', ""Baldur's Gate 3""]"
08Wrjft4KsU,"Xpander Nabrak Porsche 9Milyar, Caleg Kena Clickbait & Tes Adrenalin",92874,TnM,UCZdmuthWjKAC-oiaoh1bfOw,/@andriTNM,2024-03-18 23:32:23.757362,"['TNM', 'Podcast', 'lunatictwister', 'Viral', 'Trending', 'Viral di Indonesia', 'Indonesia', 'Berita', 'Info', 'Misuh']"
4MaW5380DjU,EPISODE 129: SADIEZS❗️ DIJADIKAN SESAJEN SETAN OLEH TEMAN❗️,391878,Dokter Stephanie,UCNylyhNWG_zKB2yw0l6nl9g,/@dokterstephanie,2024-03-18 23:32:23.757362,"['Forensik', 'Forensic', 'Forensics', 'Otopsi', 'Autopsy', 'Kisah Otopsi', 'Kisah Forensik', 'Kisah Forensik Dokter Stephanie', 'Kisah Otopsi Dokter Stephanie', 'Misteri', 'Cerita Misteri', 'Cerita Horor', 'Horor', 'Horror', 'Medis', 'Misterius', 'Sosok Gaib', 'Mistis', 'Cerita Mistis', 'Cerita Mistik', 'Cerita Forensik', 'Cerita Otopsi', 'Cerita Dari Ruang Otopsi', 'Satanic', 'Tumbal', 'Pemuja Setan']"
janZfPoW9O0,Apparently Neuro Can Help Vedal Code Now,367012,Daily Dose Of Neuro&Vedal,UCiGFu5PErgAg07tUHTLd7Xw,/@DailyDoseNueroVedal,2024-03-18 23:32:23.757362,"['HOLOLIVE TEMPUS', 'HOLOLIVEEN', 'HOLOLIVETEMPUS', 'VESPER NOIR CLIPS', 'MAGNI', 'ALTARE', 'AXEL']"
94NPlFe13tg,"Discord Got Talent Indonesia ( Ft. Windah Basudara , Fandi DK , Crispy Cendy )",143262,Nekoturnal,UCDF0wB8CGKH9dWGSp5HLrDA,/@Nekoturnal,2024-03-18 23:32:23.757362,"['DGT ID', 'DGT Indo', 'Discord Got Talent Indo', 'Nekoturnal', 'Discord', 'Discord Indo', 'Discord Indonesia', 'Discord indo meme', 'discord meme indonesia', 'Discord got talent', 'discord nekoturnal', 'dgt nekoturnal', 'discord got talent nekoturnal', 'milyhya', 'dgt milyhya', 'luthfi halimawan', 'windah basudara', 'brando', 'bocil kematian', 'discolen', 'dgt luthfi', 'discord got milyhya', 'windah', 'dgt windah', 'dgt brando', 'bang windah', 'discord windah', 'bang brando', 'crispy cendy', 'fandi dk', 'bg windah', 'bg brando']"
