video_id,video_title,view_count,channel_name,channel_id,channel_url,time_record,video_tag
cIbwFCdWDYk,Mau Random Bentar!,219,ShinMei,UCahetHoMuR0j0EKLogexCIg,/@ShinMeii,2024-03-18 23:32:23.757362,[]
vZ96jD3jh1Q,Kenapa Eropa Pro LGBT banget? Padahal Dulu Paling Anti! Lupa Tragedi Masa Lalu? | LearningByGoogling,82683,Sepulang Sekolah,UCfQHaUbD0oEBH_FRYHE5qIg,/@SepulangSekolah,2024-03-18 23:32:23.757362,"['sepulang sekolah', 'koi', 'jui', 'SMA', 'pelajar', 'komedi', 'comedy', 'standup', 'web series', 'bogor', 'indonesia', 'belajar', 'learning by googling', 'learning by google', 'learning with google', 'koide', 'koide namizo', 'koiyocabe', 'koiyo cabe', 'koyocabe', 'koyo cabe', 'history', 'sejarah', 'budaya', 'culture', 'asia tenggara', 'south east asia', 'story telling', 'storytelling', 'penjelasan', 'eropa', 'pelangi', 'raindow', 'index rainbow', 'rainbows', 'index']"
1h1w876eIAo,MENDING AZKA KATOLIK SELAMANYA DARIPADA DEKET SAMA ONAD‼️- LOGIN - JAFAR - ONAD,811540,Deddy Corbuzier,UCYk4LJI0Pr6RBDWowMm-KUw,/@corbuzier,2024-03-18 23:32:23.757362,"['Login', 'Log in', 'Habib Jafar', 'Onad', 'Onadio Leonardo', 'Closethedoor', 'Login di closethedoor', 'Agama', 'Islam', 'Ramadhan', 'Lucu', 'Debat', 'Sahur', 'buka puasa', 'puasa', 'tarawih', 'Komedi', 'Comedy', 'Deddy Corbuzier', 'Corbuzier', 'Orang tua', 'religi', 'islam', 'kristen', 'muslim', 'gereja', 'anak', 'nada tarina', 'azka corbuzier', 'ibu', 'surga', 'neraka']"
8mEAAeDIH6w,The Apothecary diaries,36,tisuki_kun,UCkwCdZ9YWdzw7cQZMQ6i0zA,/@haruko_cha,2024-03-18 23:32:23.757362,[]
yM9nzbzJNec,Sousou no Frieren Ep. 27 Emotional OST- Flower Field | COVER,7137,TaeIn Kim Music,UCO-CX5f2TOpRxeoi0Xi9C1A,/channel/UCO-CX5f2TOpRxeoi0Xi9C1A,2024-03-18 23:32:23.757362,"['sousou', 'sousou no frieren', 'frieren', 'frieren ost', 'sousou no frieren emotional ost', 'emotional ost', 'frieren emotional ost', 'frieren sad ost', 'frieren sad music', 'sousou no frieren 27', 'episode 27']"
WRa-38EDrZA,Shangri-La Frontier: Pemburu Gim Ampas Menjajal Gim Dewa - Episode 23 [Takarir Indonesia],321842,Muse Indonesia,UCxxnxya_32jcKj4yN1_kD7A,/@MuseIndonesia,2024-03-18 23:32:23.757362,"['シャンフロ', '日高里菜', '千本木彩花', 'Fantasy', 'Drama', 'isekai', 'komedi', 'muse', 'anime', 'Streaming', 'DiRumahAja']"
oCz5Hd727ZA,【8bitアレンジ】薬屋のひとりごと OP 緑黄色社会「花になって」 ／ Kusuriyanohitorigoto（The Apothecary Diaries） OP song 8bit-cover,509689,まつもり / Matsumori,UCRgA5gctgxXJVz-TGLwbOyA,/@MatsumoriMusic,2024-03-18 23:32:23.757362,['8bit']
HkDXfqVOncg,ALL 19 Mages in Frieren RANKED & EXPLAINED,271113,No Operator,UCABoNST3r29J84sDG0x_OKQ,/@NoOperator,2024-03-18 23:32:23.757362,"['frieren', ""frieren beyond journey's end"", 'frieren mages', 'every frieren character', 'every frieren mage', 'all mages in frieren', 'every frieren mage explained', 'frieren explained', 'frieren characters ranked', 'all frieren characters', 'frieren ranked', 'fern frieren', 'ubel frieren', 'serie frieren', 'flamme frieren', 'frieren anime', 'frieren mage exam', 'every mage in frieren', 'frieren mages ranked', 'how strong is frieren', 'frieren manga', 'every frieren character ranked', 'ranking frieren', 'denken frieren']"
k-Wk_hm2Aa4,"Kronologi lengkap, Kejanggalan & Teori2 menghilangnya KATE MIDDLETON. | #NERROR",261232,Nessie Judge,UC_SBt2BFBkExq_azj-P5lNA,/@NessieJudge,2024-03-18 23:32:23.757362,"['indonesian', 'vlog', 'vlogger', 'youtuber', 'nessie', 'judge', 'nessiejudge', 'nerror', 'teorikonspirasi', 'horror']"
iPJw-UKqa1Y,Tsukimichi Moonlit Fantasy Season 2 Episode 9 Makoto Meets The Guild Master Luto!!?,3,Andy,UCLPBMV8pK3HaFZSwvsTCr1w,/@AndyZanime,2024-03-18 23:32:23.757362,[]
D38u87PnMvc,Don’t PANIC! When you lost in Indonesia! 🇮🇩,590941,kelly,UCIgeYqubI5M8LoLCcZqwlpw,/@kellykorea,2024-03-18 23:32:23.757362,[]
ZaFIYKKkH3g,Ini yang Katanya Anime Komedi Paling Lucu? - Grand Blue,14065,Megane Sensei,UC6Yoq_MyO8-nkrvCj7USqzw,/@MeganeSensei,2024-03-18 23:32:23.757362,"['Overlord', 'Detail Kecil', 'Megane Sensei', 'Grand Blue', 'Grand Blue Season 2', 'Iori', 'Chisa', 'Aina', 'Kouhei']"
4MaW5380DjU,EPISODE 129: SADIEZS❗️ DIJADIKAN SESAJEN SETAN OLEH TEMAN❗️,391840,Dokter Stephanie,UCNylyhNWG_zKB2yw0l6nl9g,/@dokterstephanie,2024-03-18 23:32:23.757362,"['Forensik', 'Forensic', 'Forensics', 'Otopsi', 'Autopsy', 'Kisah Otopsi', 'Kisah Forensik', 'Kisah Forensik Dokter Stephanie', 'Kisah Otopsi Dokter Stephanie', 'Misteri', 'Cerita Misteri', 'Cerita Horor', 'Horor', 'Horror', 'Medis', 'Misterius', 'Sosok Gaib', 'Mistis', 'Cerita Mistis', 'Cerita Mistik', 'Cerita Forensik', 'Cerita Otopsi', 'Cerita Dari Ruang Otopsi', 'Satanic', 'Tumbal', 'Pemuja Setan']"
08Wrjft4KsU,"Xpander Nabrak Porsche 9Milyar, Caleg Kena Clickbait & Tes Adrenalin",92767,TnM,UCZdmuthWjKAC-oiaoh1bfOw,/@andriTNM,2024-03-18 23:32:23.757362,"['TNM', 'Podcast', 'lunatictwister', 'Viral', 'Trending', 'Viral di Indonesia', 'Indonesia', 'Berita', 'Info', 'Misuh']"
8gkYoOLHn0Y,"🍻🎶 ""Vol. 3: Viking Music, Celtic Tunes, Medieval Tavern Melodies - on copyright #music #CelticMusic",142157,Ecos Históricos,UCI5LML6TBDeAZoGWYmKoEcA,/@EcosHistoricos896,2024-03-18 23:32:23.757362,"['#Historia', '#Estoicismo', '#PersonajesHistoricos', '#Dioses', '#Biblia', '#Filosofia', '#RelatosHistoricos', '#Mitos', '#ViajeEnElTiempo', '#ConexionesHistoricas', '#EnigmasDelPasado', '#AprendizajeHistorico', '#ExploracionCultural', '#SabiduriaAntigua', '#NarrativasFascinantes', '#PerspectivaFilosofica', '#ReflexionesHistoricas', '#Filosofos', '#MitologiaComparada', '#LeccionesDeVida', '#ConocimientoHistorico', '#HistoriasReveladoras', '#PasadoProfundo', '#CronistasDelTiempo', '#DescubrimientoHistorico', '#AventurasTemporales', '#HistoriaDivina', '#SaberesAncestrales']"
janZfPoW9O0,Apparently Neuro Can Help Vedal Code Now,366989,Daily Dose Of Neuro&Vedal,UCiGFu5PErgAg07tUHTLd7Xw,/@DailyDoseNueroVedal,2024-03-18 23:32:23.757362,"['HOLOLIVE TEMPUS', 'HOLOLIVEEN', 'HOLOLIVETEMPUS', 'VESPER NOIR CLIPS', 'MAGNI', 'ALTARE', 'AXEL']"
oZYD4lWDA28,Belajar Stoikisme Dari Fern Di Frieren,6011,Cleansound Studio,UCkIg-8A_-r0OkMxTIYKcn4A,/@cleansound,2024-03-18 23:32:23.757362,"['cleansound', 'cleansound studio']"
94NPlFe13tg,"Discord Got Talent Indonesia ( Ft. Windah Basudara , Fandi DK , Crispy Cendy )",142715,Nekoturnal,UCDF0wB8CGKH9dWGSp5HLrDA,/@Nekoturnal,2024-03-18 23:32:23.757362,"['DGT ID', 'DGT Indo', 'Discord Got Talent Indo', 'Nekoturnal', 'Discord', 'Discord Indo', 'Discord Indonesia', 'Discord indo meme', 'discord meme indonesia', 'Discord got talent', 'discord nekoturnal', 'dgt nekoturnal', 'discord got talent nekoturnal', 'milyhya', 'dgt milyhya', 'luthfi halimawan', 'windah basudara', 'brando', 'bocil kematian', 'discolen', 'dgt luthfi', 'discord got milyhya', 'windah', 'dgt windah', 'dgt brando', 'bang windah', 'discord windah', 'bang brando', 'crispy cendy', 'fandi dk', 'bg windah', 'bg brando']"
